x,y
0.2306300,-0.2340500
0.1943700,-0.1677800
0.1997900,-0.1049000
0.3480900,-0.0478900
-0.4276700,-0.4381400
0.3309900,-0.2202800
0.1614700,-0.1463700
0.2239400,-0.2186100
-0.4387000,-0.4436800
-0.0003300,0.3268900
0.2001400,-0.1724000
0.2203700,-0.1443000
0.3461200,-0.0642800
0.2382000,-0.1778600
0.2636300,-0.2066000
0.3449200,-0.1334200
0.1934000,-0.2659700
-0.4781200,-0.4612500
0.2496900,-0.1798100
-0.0505700,0.2785800
-0.0445300,0.2866200
-0.3458200,-0.4130000
-0.0096700,0.3525100
-0.4343400,-0.3967900
0.1962800,0.0268800
0.0156200,0.3065000
0.0727100,0.3589400
0.4002900,-0.0677700
0.0648900,0.3171300
-0.0985800,0.3599400
0.3889400,-0.1285500
-0.0563300,0.2768600
-0.4786000,-0.4209100
-0.4595900,-0.4035600
0.3607100,-0.1257500
0.2935900,-0.0676600
-0.4699300,-0.4429000
0.2692100,-0.1301000
0.1164900,-0.1359800
0.3884100,-0.2653500
0.2522300,-0.2533200
-0.4094500,-0.4626900
0.4004400,-0.1941400
-0.4291700,-0.4092900
-0.4526500,-0.3961900
-0.0709800,0.2925300
0.3540100,-0.1376100
0.2669100,-0.2128900
0.0544200,0.2906300
0.2002300,-0.0849400
0.4127400,-0.1779600
0.2529500,-0.1202100
0.2391200,-0.1716000
-0.4562400,-0.3733200
0.2968800,0.0130300
0.0751100,0.3064000
0.3445500,-0.2367500
-0.4466400,-0.3766300
0.3150500,-0.0564100
0.0174500,0.3293300
0.0156000,0.3972600
0.4207400,-0.1968700
0.0178100,0.3917500
-0.0211700,0.4083000
0.3223200,-0.0241800
-0.4529300,-0.3976700
-0.4178700,-0.4297300
0.1604700,-0.1996600
-0.3996100,-0.4120300
-0.0240900,0.2799900
0.3047500,-0.1610400
-0.4869800,-0.4661300
0.0136400,0.3414600
0.0005200,0.3484000
0.3026200,-0.2573900
0.2817800,-0.2800200
0.3018200,-0.1828000
0.4076200,-0.2727300
0.3277600,-0.0699400
0.2541200,-0.2125300
0.2073900,-0.2561900
0.2690700,-0.1867800
0.2811600,-0.0894300
0.3595300,-0.0576100
-0.4558200,-0.4133400
-0.4036600,-0.4462900
0.0071300,0.3866100
0.1986500,-0.1761600
0.2515900,-0.1391900
-0.4030600,-0.4346900
0.2152400,-0.0721000
0.3213600,-0.2261000
-0.4062200,-0.4318700
0.2791600,-0.1384500
0.3065600,-0.0239500
0.3374300,-0.0252200
-0.4183100,-0.3889600
0.2154600,-0.0295800
0.2826600,-0.2712200
0.2988800,-0.1423000
0.3806800,-0.1102300
0.1057600,0.3183800
0.3447200,-0.2115300
0.2727400,-0.1314000
0.3212400,-0.1504000
0.0637900,0.3539300
0.1940800,-0.2425700
-0.3979200,-0.4496200
0.1063600,-0.1426800
0.1239000,-0.1570300
0.3641700,-0.2344500
-0.4591500,-0.4564900
0.2477900,-0.1028100
-0.4378900,-0.4180100
-0.4221600,-0.3697100
0.4019400,-0.1447900
0.2708700,-0.2402300
0.2424800,-0.0615600
0.2388100,-0.1503200
0.2786400,-0.1540500
0.2824900,-0.0771700
0.2458300,-0.0593100
-0.0496600,0.3783700
0.3297300,-0.0265500
0.1662300,-0.1119500
-0.4135400,-0.4161100
0.0161200,0.3694900
0.3208700,-0.2264400
0.2473900,-0.1889900
0.3036500,-0.2172000
-0.4493200,-0.4042900
-0.0091900,0.2979900
-0.0019500,0.4433500
0.2950100,-0.1935300
0.4063000,-0.0654400
0.3616000,-0.2240600
0.3504800,-0.2173100
-0.0272600,0.3304200
-0.0925800,0.3283600
0.3047100,-0.1521600
0.0044700,0.4600700
0.0286600,0.3104100
-0.4677600,-0.4752900
0.3556500,-0.2404800
-0.0344400,0.2764800
0.3294800,-0.2448200
0.3061600,-0.1693900
0.2980800,-0.1439000
-0.3863800,-0.4379800
0.2563800,-0.1794000
0.2084800,-0.1899700
0.0721100,0.2731700
0.4722100,-0.2015100
-0.0622300,0.3101000
-0.4471500,-0.4002700
0.4166500,-0.1300900
-0.4374800,-0.4284800
0.2369900,-0.1263800
0.3438400,-0.2451000
-0.4245700,-0.4635300
-0.4087200,-0.4271100
0.3935200,-0.3338000
0.3246300,-0.2104400
-0.0591500,0.3413100
0.2095800,-0.1775200
-0.4142100,-0.4557800
-0.0312800,0.4428200
0.3481600,-0.0639500
-0.4685800,-0.4240000
0.2465600,-0.1947800
-0.0429000,0.3297300
0.2245400,-0.1368000
0.3378100,-0.2265900
-0.4021900,-0.4647200
0.0510800,0.3101800
-0.4399600,-0.4209000
-0.4019500,-0.3830500
0.2930400,-0.1165800
0.4046500,-0.2176000
0.2149600,-0.1526300
0.2551400,-0.0000600
0.2399500,-0.1867800
0.0503700,0.3607200
0.4308900,-0.0708900
0.3058100,-0.0552100
-0.3971500,-0.3949800
-0.1013200,0.3593100
-0.0274400,0.2253800
-0.3530800,-0.4264300
0.2788800,-0.1792600
0.2956500,-0.2334300
0.2765100,-0.1451200
-0.4058800,-0.4297700
-0.4511000,-0.4787400
0.2419900,-0.1704100
0.4279100,-0.1728100
-0.0492900,0.4691600
0.1230000,-0.1377500
0.1596300,-0.1508200
0.2961200,-0.1598700
0.3198200,-0.0493800
0.3358800,-0.2250900
0.2413900,-0.1737800
-0.0089100,0.3184300
-0.4540500,-0.4230500
0.2683800,-0.0852900
-0.3792000,-0.3780600
0.3747900,-0.1582900
0.2183700,-0.1979800
-0.0471200,0.3066900
-0.0186100,0.3695700
-0.4168600,-0.4050500
0.0296200,0.3628500
0.2763400,-0.0805300
0.2521800,-0.2420000
0.3317700,-0.2611600
-0.1070200,0.3212800
-0.0093800,0.3805800
-0.4758600,-0.4395300
0.1237800,0.4041200
-0.4445500,-0.4564400
0.1019100,0.3033800
0.2550300,-0.1858900
0.3933100,-0.2244000
0.3449900,-0.2438500
0.0462300,0.4355100
0.2691700,-0.1665500
0.3206200,-0.2137800
0.3402800,-0.2547700
-0.4630800,-0.4451400
-0.4142900,-0.3901000
-0.0098100,0.1980800
0.4149700,-0.2930000
0.0282900,0.3869500
-0.4361500,-0.4235400
-0.3807800,-0.4333600
0.0653900,0.3735800
-0.4464700,-0.4640900
0.0062600,0.2119400
0.2964900,-0.1005800
0.2315000,-0.1400000
-0.4105300,-0.4074400
-0.4021600,-0.4454500
0.2883100,-0.2748800
0.3210100,-0.1983000
0.2740200,-0.0534200
0.0500000,0.4610900
0.3371400,-0.1765200
0.2570500,-0.1233400
0.2716000,-0.1628800
0.3715400,-0.1386300
0.1662800,-0.2545700
0.1033300,0.4101000
0.2083300,-0.2635900
0.2557100,-0.1895200
0.3227400,-0.1583100
0.0046500,0.3795000
0.2855100,-0.1435900
0.1521800,-0.0413200
-0.0568900,0.2866500
-0.4443100,-0.4646400
0.0086800,0.3842500
-0.0593900,0.2837700
-0.4173300,-0.4453800
-0.4029000,-0.4626500
-0.0035700,0.3789100
0.2535000,-0.2462600
0.1122300,0.2295900
-0.0179600,0.3362100
-0.4517400,-0.4197600
0.2974400,-0.0995500
0.0350700,0.3345200
0.2776200,-0.2123100
-0.0245600,0.3974300
-0.4637000,-0.4215000
0.3385900,-0.1165900
0.3522600,-0.2186800
-0.4373500,-0.4351100
0.3605500,-0.2719200
0.1224200,-0.0015100
-0.4073800,-0.3824200
0.1932300,0.0170700
-0.4172600,-0.4059300
0.0614700,0.3502200
0.3789100,-0.0887900
0.3474800,-0.1365400
0.0488600,0.3702200
-0.0742700,0.3615400
0.1941300,-0.1041200
0.3688500,-0.0772900
0.3508800,-0.1254900
0.2452100,-0.0282900
-0.4297200,-0.4663800
-0.0653000,0.2746800
0.5218300,-0.0862200
-0.0101800,0.2907200
-0.0566700,0.2999800
-0.4575300,-0.4565500
0.2793200,-0.2023700
-0.0703800,0.3490100
-0.0386200,0.3573500
0.3448200,-0.0748000
-0.4193400,-0.3542200
-0.0144000,0.4119700
0.1548500,-0.1387400
0.2725100,-0.2108600
-0.0057100,0.3607200
0.4114800,-0.0425300
0.3357700,-0.1610400
0.1093300,0.3406700
0.3799700,-0.1688300
-0.4864200,-0.4074600
-0.4185800,-0.4108900
-0.1568400,0.2394100
0.3575500,-0.0816700
-0.4219800,-0.4050000
-0.5187600,-0.4812400
0.2861200,-0.0824000
0.4564600,-0.1923800
0.1601200,-0.1826800
0.3362400,-0.0563000
0.2097700,-0.1598700
0.2763300,-0.1108800
-0.0639500,0.3119600
0.3496200,-0.1383100
-0.4130900,-0.4473000
-0.3663000,-0.4096800
0.0718300,0.3513400
0.0589300,0.3781500
0.3708600,0.0440300
0.3264000,-0.1127100
0.3173200,-0.2005500
0.2753900,-0.1134100
0.2529400,-0.1439100
0.2734000,-0.1401400
0.4374300,-0.2038400
0.2696700,-0.0084100
0.2766300,-0.1190800
0.1585100,-0.0476700
-0.0938300,0.3467700
-0.3985200,-0.4205100
0.3626600,-0.1028500
0.3363000,-0.2155500
-0.4416000,-0.4196300
-0.4719700,-0.4235500
0.2989300,-0.0536500
0.1721400,0.0056000
0.1964400,-0.1067500
0.3128900,-0.0461000
-0.3856200,-0.4483000
0.3466500,-0.1022700
0.2281700,-0.1999700
0.1829600,0.0201200
0.2802900,-0.1615300
0.0809600,0.4156400
-0.0008900,0.4185000
-0.0308000,0.3476000
0.1361300,-0.1039400
0.2886200,-0.1406200
0.2511900,-0.1407600
-0.4523000,-0.4316700
-0.4195600,-0.4588400
0.0139600,0.3871800
0.3156000,-0.2410200
0.3054500,-0.3445700
0.3202900,-0.1453900
-0.4342700,-0.4482800
0.4834400,-0.3152200
0.3232800,-0.1998200
0.1914300,-0.0991200
0.3067600,-0.1373800
0.3783500,-0.1192200
0.0302200,0.3260200
0.4126400,-0.1094300
-0.0267200,0.2773400
0.3506700,-0.2869200
0.0360300,0.3703800
-0.4230100,-0.4526500
0.2768900,-0.0683900
-0.4302500,-0.4674900
-0.4480200,-0.4166200
-0.4357900,-0.4656000
0.3458200,-0.1035200
0.3588200,-0.2789800
0.1791300,-0.1609200
-0.0248300,0.2556500
0.2042100,-0.1317200
0.0114000,0.4051300
0.4169400,-0.1141500
0.0695400,0.3649500
-0.0248300,0.3070300
-0.0369000,0.3317000
0.3606500,-0.0796500
-0.4211900,-0.3886000
-0.3912200,-0.3929700
0.3075400,-0.1380000
0.0121900,0.3990100
0.0496300,0.2536500
0.0602600,0.3857800
0.3134800,-0.1817600
0.3302900,-0.0258600
-0.0358800,0.3394300
-0.4663100,-0.4086800
0.0587000,0.3008100
-0.3763000,-0.4505700
0.2336600,-0.1806300
0.0819800,0.3787800
-0.4457800,-0.4724800
-0.5008500,-0.4854000
0.2978400,-0.1569200
0.2831800,-0.3067100
-0.4120500,-0.4140200
0.2935400,-0.0737300
-0.4318900,-0.4486200
0.3662200,-0.1974300
-0.4551500,-0.3970000
0.0142100,0.3148900
0.2490800,-0.0497000
0.3990900,-0.1172800
0.3564600,-0.0251100
0.4374800,-0.1089000
0.2631600,0.0095500
-0.4345700,-0.4759600
0.2909900,-0.1367000
-0.0514500,0.2846300
0.2709200,-0.1671600
-0.0050000,0.3828100
0.2937100,-0.0391900
0.2239800,-0.1694300
-0.4285600,-0.4541900
0.0151400,0.3311000
-0.4418200,-0.4401900
0.3817400,-0.1527500
0.0306700,0.2892500
0.1783900,-0.1157000
0.0617500,0.3783100
0.3774400,-0.2172700
-0.4296800,-0.4040700
0.3355000,-0.0918900
0.3534600,-0.1613700
0.2437900,-0.2043900
0.2912800,-0.0860800
0.1935600,-0.0953200
0.3087100,-0.0421200
-0.4083500,-0.4423700
-0.4159500,-0.4261500
0.3115500,-0.0634500
0.3234400,-0.1310500
0.3116400,-0.1020600
0.2910500,-0.2062800
0.3772000,-0.1963000
-0.4038800,-0.4184700
-0.3757800,-0.4219700
0.2581400,-0.0820400
-0.0348000,0.3889000
0.0072000,0.3502700
0.2321600,-0.2387300
-0.4518300,-0.4275100
0.2493200,-0.2188000
0.2567900,-0.1189200
0.3516700,-0.1623100
-0.4114200,-0.4332100
-0.4535900,-0.4762000
0.3028800,-0.1037900
0.3239800,-0.0180100
0.2679200,-0.0387800
0.2681500,-0.2121800
-0.1248000,0.3281500
-0.4396200,-0.4384600
-0.4445700,-0.4062000
-0.0435100,0.3807000
0.2083500,-0.0856700
0.3159400,-0.1564000
-0.4227400,-0.4310800
0.3102700,-0.2775900
-0.4032900,-0.4198300
-0.1399100,0.3137200
0.0723700,0.3933300
0.3543100,-0.0931200
0.3368900,-0.1553600
0.2171500,-0.1182500
0.4077900,-0.1370100
0.0250300,0.3548000
0.3233100,-0.0998900
0.3989500,-0.1729000
0.2555300,-0.0621200
0.3259800,-0.0550400
0.3636900,-0.0518600
0.2158600,-0.1204700
0.1569600,-0.1663200
0.2046200,-0.1402400
-0.4400700,-0.4663100
0.3824800,-0.1959700
0.1940200,-0.1223800
0.0850300,0.2152900
-0.4646000,-0.4387800
0.3541400,-0.2009300
0.2832700,-0.1065800
-0.0359600,0.3657400
0.3544500,-0.1498600
0.3242500,-0.1630000
0.2970500,-0.0726100
-0.4276000,-0.4009100
0.0396400,0.4016100
0.2468800,-0.2519600
0.4091100,-0.0457600
0.0796600,0.2536600
0.3313900,-0.1328500
0.0778900,0.0292400
0.3064300,-0.1194200
0.2718100,-0.1414900
0.3115600,-0.1002200
0.2647800,-0.1474800
-0.4393500,-0.4383800
0.1889600,-0.2114300
0.3154300,-0.1139600
0.2066800,-0.0996600
0.0617100,0.3452600
0.3161700,-0.2389000
0.3112300,-0.1210800
-0.0094000,0.3600400
-0.1703500,0.3288500
0.2191600,-0.2409000
0.1620600,-0.2112200
0.3923500,-0.0850800
0.0249200,0.2646200
-0.3794700,-0.4413600
0.3502600,-0.2089700
0.2403300,-0.0526500
0.2063300,-0.1744200
0.1602100,-0.0584300
0.3395700,-0.1683900
-0.4356200,-0.3630700
-0.3952300,-0.4857100
0.3512600,-0.1356200
0.4659000,-0.1163500
0.2091900,-0.1125400
-0.4089800,-0.4242900
-0.0450400,0.3359600
0.3420000,-0.1651900
0.0158300,0.3147700
0.2468700,-0.1252800
0.2950600,-0.1253900
-0.4121600,-0.3977500
0.0255700,0.2980100
0.2048600,-0.1632800
0.2930600,-0.2620000
-0.4931900,-0.4419500
-0.4591800,-0.4490100
0.3432900,-0.1834300
0.3968700,-0.0764100
0.2735000,-0.1571600
0.2065400,-0.1531500
0.0169000,0.3442600
-0.4154300,-0.4096500
0.3369200,-0.2392000
-0.4312000,-0.4402300
0.2485400,-0.1678200
-0.0411500,0.3740000
-0.4337200,-0.4317600
0.2703100,-0.1066600
0.3208300,-0.3538000
0.4508600,-0.2703800
0.2453100,-0.1337700
0.2826000,-0.0969100
0.0392200,0.3091800
0.0387200,0.2330700
-0.4459900,-0.4613500
0.1877800,-0.1737400
-0.4774500,-0.4731300
0.3118600,-0.2116100
0.2667200,-0.0675800
0.3179700,-0.0774000
0.1657500,-0.0570500
0.3043200,-0.1751300
-0.1055100,0.2142700
0.2923100,-0.2302100
0.1524500,-0.1834900
-0.0263900,0.3424700
0.2727500,-0.1192400
0.2817600,-0.2016800
-0.3929500,-0.4229200
0.2388000,-0.0713500
0.2211600,-0.1600900
-0.4055700,-0.4086100
0.1841600,-0.2622000
0.0659400,0.3704800
0.3714100,-0.1696400
0.3103200,-0.0331900
0.2515800,-0.1174800
-0.4600400,-0.3941100
0.3111200,0.0062500
0.2630100,-0.2167500
0.3656000,-0.1827300
0.3238100,-0.2740300
-0.4176500,-0.3626900
0.0531400,0.2504800
0.2716700,-0.0760800
0.3539200,-0.1398500
0.3048600,-0.0748900
0.0381000,0.4538800
-0.1587200,0.3658800
0.0815900,0.3168700
0.2108900,-0.2296800
0.0218400,0.3940600
-0.4197400,-0.4198100
0.2797800,-0.1500100
0.3190400,-0.2259100
0.3165200,-0.0504700
0.2763700,-0.1051800
0.4048500,-0.1873500
-0.4015600,-0.4516000
0.3033200,-0.1420500
0.3111700,-0.1214600
0.3840500,-0.1714800
0.2548000,-0.1831700
-0.4288300,-0.4115600
0.3541900,-0.2420100
0.4313800,-0.0203500
0.3789800,-0.2081500
0.3191400,-0.1249400
0.3312600,-0.2535000
-0.3840200,-0.4238300
-0.4299800,-0.4449100
-0.0648600,0.3105600
0.0266100,0.2608400
0.3207000,-0.1490500
-0.4428100,-0.4452800
0.1425400,-0.0114400
0.1704000,-0.1474300
-0.4845700,-0.4651000
0.3119000,-0.1544800
0.1513500,-0.1984600
0.0558600,0.4309700
-0.4186300,-0.4289000
0.2854200,-0.2321100
0.2024100,-0.0792700
0.3171500,-0.1726900
0.3163700,-0.1178100
0.0851500,-0.1449200
0.3448100,-0.1072300
0.0313500,0.2894800
0.2894900,-0.0396700
-0.4151100,-0.4803900
0.1822500,-0.1413100
0.4367500,-0.1726500
0.0725600,0.3661000
-0.4374500,-0.4438300
-0.1069200,0.3566400
0.2259700,-0.1959800
0.3295000,-0.1682200
0.3164700,-0.2174500
0.3269400,-0.1392000
0.0093000,0.3696500
0.4080000,-0.1432400
0.2908700,-0.3094900
0.2999900,-0.1127200
-0.0318500,0.4145200
-0.4112900,-0.4509600
-0.0301300,0.3035000
0.2653900,-0.0917700
0.2739200,-0.0924900
-0.0818100,0.4112400
0.3035700,-0.1042500
-0.3768800,-0.4147900
0.2656600,-0.0692500
0.3509700,-0.0098200
0.0574600,0.3866600
-0.4161100,-0.3946900
0.3052200,-0.1037800
0.3282000,-0.1742400
-0.0205900,0.3922600
0.3217700,-0.1256600
0.2654200,-0.2924600
0.3580400,-0.1670400
0.3477700,-0.0953200
0.2589700,-0.1076700
0.2366600,-0.1576700
0.2703200,-0.0985400
-0.4387900,-0.3912300
0.2110900,-0.1326700
-0.4210400,-0.4395300
0.3434400,-0.0711900
0.3059200,-0.1857700
0.0215800,0.4000400
0.2918600,-0.1553200
-0.3868100,-0.4267800
0.4919100,-0.1692900
0.2667800,-0.2151800
0.0313800,0.3661500
-0.3968200,-0.4730200
0.2382300,-0.1359000
-0.0289100,0.3374900
0.2682700,-0.1685400
0.0189200,0.4247400
-0.4237600,-0.4224900
-0.0647600,0.2683600
-0.0127000,0.3728300
0.3545900,-0.1288900
0.2948700,-0.0497800
0.1289800,0.4511300
0.2489500,-0.2550500
0.3204800,-0.1868900
0.2380200,-0.2263900
0.2324800,-0.3761900
0.2380500,-0.2696600
0.3006500,-0.1155000
0.3947300,-0.1310400
0.3359100,-0.0512300
0.3833600,-0.0694500
0.3946900,-0.2546000
0.2575000,-0.0772600
-0.0458200,0.2860900
0.2101500,-0.1458900
-0.0997400,0.3848500
0.4653900,-0.2929600
0.3235400,-0.1640500
0.3637700,-0.1068900
0.0406500,0.3020600
-0.4724400,-0.4490700
0.2667300,-0.1350600
0.4797200,-0.1386200
